delta_lpips_fixed_minus_legacy,delta_psnr_fixed_minus_legacy,delta_render_mean_fixed_minus_legacy,delta_render_std_fixed_minus_legacy,delta_ssim_fixed_minus_legacy,fixed_bn_changed,fixed_lpips,fixed_psnr,fixed_render_mean,fixed_render_std,fixed_ssim,image_name,legacy_bn_changed,legacy_bug_lpips,legacy_bug_psnr,legacy_bug_render_mean,legacy_bug_render_std,legacy_bug_ssim,max_abs_pixel_diff,mean_abs_pixel_diff,mode
0.0033693313598632812,-0.09621267682591572,0.005859017372131348,0.0011336356401443481,-0.0013473927974700928,False,0.7692330479621887,10.600143191580722,0.3900044858455658,0.23220990598201752,0.4244554340839386,0001.jpg,True,0.7658637166023254,10.696355868406638,0.38414546847343445,0.23107627034187317,0.4258028268814087,0.8011182546615601,0.025474434718489647,legacy_target_rgb
-0.0011255741119384766,-0.0066900710094852656,7.50422477722168e-05,-5.377829074859619e-05,0.002447664737701416,False,0.6844990253448486,11.597858010152999,0.5539681911468506,0.20060035586357117,0.3650874197483063,0009.jpg,True,0.6856245994567871,11.604548081162484,0.5538931488990784,0.20065413415431976,0.36263975501060486,0.47780466079711914,0.007299067918211222,legacy_target_rgb
0.0,0.0,0.0,0.0,0.0,False,0.7648932933807373,10.573147879162445,0.40493881702423096,0.23644420504570007,0.42966192960739136,0001.jpg,False,0.7648932933807373,10.573147879162445,0.40493881702423096,0.23644420504570007,0.42966192960739136,0.0,0.0,strict_intrinsic
0.0,0.0,0.0,0.0,0.0,False,0.6827654838562012,11.739010397945373,0.5472889542579651,0.19765734672546387,0.37038248777389526,0009.jpg,False,0.6827654838562012,11.739010397945373,0.5472889542579651,0.19765734672546387,0.37038248777389526,0.0,0.0,strict_intrinsic
0.002093791961669922,0.028702210643054116,0.002298802137374878,-0.0014529824256896973,0.0019202232360839844,False,0.7649610638618469,10.517442312480703,0.3948708474636078,0.23548074066638947,0.42603716254234314,0001.jpg,True,0.762867271900177,10.48874010183765,0.3925720453262329,0.23693372309207916,0.42411693930625916,0.6120296716690063,0.011628207750618458,strict_nearest_train
-0.0015428662300109863,-0.0615784181677661,0.004154086112976074,-0.0003619641065597534,0.00048673152923583984,False,0.6782228946685791,11.526643435331096,0.5586932897567749,0.20124858617782593,0.3677557408809662,0009.jpg,True,0.6797657608985901,11.588221853498862,0.5545392036437988,0.20161055028438568,0.36726900935173035,0.43544378876686096,0.0065977503545582294,strict_nearest_train
