group,label,method_dir,render_file,image_name,width,height,psnr,ssim,lpips,render_min,render_max,render_mean,gt_min,gt_max,gt_mean,gt_rgb_sha256,render_rgb_sha256,lpips_net,lpips_normalize,full_image
official_smoke,smoke_10,G:\wl3dgs\3dgs_runs\official_3dgs_strict_repeated_30k_20260701\smoke_10\self_Trackmobile_4650TM_Mobile_Railcar_Mover\test\ours_10,00000.png,0001.jpg,1600,900,8.342616081237793,0.37553074955940247,0.979134202003479,0.0235294122248888,0.7058823704719543,0.2193136066198349,0.0,1.0,0.45398783683776855,7c99e51cc1e7906e0436fffae65a2de0e2e2ba5c64ab90e604de167ce741098c,0b9170a1f3dc718d684aeaa031113d4ece7799edca52ea37efa68ee3afc7c28a,alex,True,True
official_smoke,smoke_10,G:\wl3dgs\3dgs_runs\official_3dgs_strict_repeated_30k_20260701\smoke_10\self_Trackmobile_4650TM_Mobile_Railcar_Mover\test\ours_10,00001.png,0009.jpg,1600,900,9.98355484008789,0.31030839681625366,0.9867024421691895,0.0313725508749485,0.7843137383460999,0.22473697364330292,0.0,1.0,0.4330774247646332,51ca5f33e83b8ba187b3896ff5f08964374c7e1d425249a17bd3966db2db1b58,7da8401c2fb910639376218d40c6890d1cfe55a4d82225b5850a7aa09fb44a1f,alex,True,True
official_smoke,smoke_300,G:\wl3dgs\3dgs_runs\official_3dgs_strict_repeated_30k_20260701\smoke_300\self_Trackmobile_4650TM_Mobile_Railcar_Mover\test\ours_300,00000.png,0001.jpg,1600,900,10.828718185424805,0.4605645537376404,0.9576136469841003,0.04313725605607033,0.9058823585510254,0.2859424948692322,0.0,1.0,0.45398783683776855,7c99e51cc1e7906e0436fffae65a2de0e2e2ba5c64ab90e604de167ce741098c,02d6ceb50918c85dd20adcac2c6144860faf513dc5ff58cdd69f543157fd3e68,alex,True,True
official_smoke,smoke_300,G:\wl3dgs\3dgs_runs\official_3dgs_strict_repeated_30k_20260701\smoke_300\self_Trackmobile_4650TM_Mobile_Railcar_Mover\test\ours_300,00001.png,0009.jpg,1600,900,14.176783561706543,0.36677053570747375,0.9266204237937927,0.019607843831181526,1.0,0.410064697265625,0.0,1.0,0.4330774247646332,51ca5f33e83b8ba187b3896ff5f08964374c7e1d425249a17bd3966db2db1b58,22a4d9afeb37dfd0d3969fa3fb7694b3304118b10f3b45f242dd5c5633695721,alex,True,True
