box_coord_checksum,box_coord_loss,camera_extent,color_net_checksum,densification_summary,dssim_loss,elapsed_ms,event,features_checksum,gaussian_count,image_name,iteration,l1_loss,lpips_loss,map_generator_checksum,numpy_random_state_hash,opacity_checksum,opacity_mean,opacity_std,optimizer_groups_json,peak_memory_mb,python_random_state_hash,random_index,rotation_checksum,run,scaling_checksum,scaling_mean,scaling_std,spatial_lr_scale,torch_cpu_rng_state_hash,torch_cuda_rng_state_hash,total_loss,viewpoint_stack_rebuilt,visible_gaussian_count,xyz_checksum
0ff39a5d1ee450ba52b4798dcb476b2b4dcf75f44522b6c4af66c730edc08f18,0.0027068296913057566,,33ee2e9e1ab65da2791c61ba8b00d38bf6b7321e3d1b44ac0737afdb2545a27c,,0.8674314618110657,169.6378173828125,iteration,d8da2eb3875f99124bb0e363ee8d5b90f1b5c8abca969b78e6ac3d19c36a8989,1920,0011.jpg,10,0.3539781868457794,0.004077247343957424,d83bcec302f619363154c02d51a777bd28d3cb4ec1911efb3cda2d173a25cd9e,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,6784ecceda582060884f3c38f4678b1627cc2ea00f2b2d47060a1f47c1441a72,0.10124475508928299,0.02473335713148117,,7867.2587890625,5654faed2b1c80788e7ade49d9d10bd028a2f981a430ee4ce9aa2a8c276745e6,2,fec732fd49b8a3dbd11c3aa4d539352c89736d1c341b4b62c7096ba9f8163dbe,A2_clean_direct_frozen_repeat,099a1c121b0fe6ed9bc42bc9e1157fea345d5596fb5e986238b4f499d86f6e9d,0.09694287925958633,0.31677794456481934,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,ecdf26ce41079d86dd0612d8efedcf2593e17aadd43930eab75f4b3fc6edb2a8,0.46345293521881104,False,1855,4044abcc0d178f3f5bd5dd929770d129ef333eb98902202d150fa87988e9c982
0ff2444ff63dd99f92571ed9b3d8638a5248381d90b70a79f51e590b6867945b,0.0037953099235892296,,3094617145aa28ba71489b5f4c05f1e9293ca70afa844c749264e4d7c24c9eaf,,0.754920482635498,171.96543884277344,iteration,448671cdd4ff90c76bdd2a3c41822c84a13e81093e96ebe3aff3145c68fbae9f,1920,0008.jpg,100,0.17115186154842377,0.003759989282116294,058c8c25bc1e2684e22e1916afd526e4bd95030121a8f3fec3041472721f0bde,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,fe72eadf391e3a5dbdfa0e772b693d0b588e60b68f5583f171627d25a961eb3b,0.22774271667003632,0.18081246316432953,,7868.53125,af875e1ca32f64e9dcf88946a8df05f60feaca5d36eecf0d43da75cae238cbe4,3,4a1aceec96b2bfa061fbe9bb43f1136790559ceae5c0e540f93fe3814ebabec7,A2_clean_direct_frozen_repeat,92b4e4c05688af8cd85a0b723aee841d94a2ff9ced29637b028436de034e147f,0.09904828667640686,0.3279414772987366,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,3078cce7f970ee7b2931ba81b777116e5b71b126aba0368d3e1fa0ad59a348ff,0.29546085000038147,False,1874,32052e47068e2f3e98f69c1a4b4a30de9a8a413d424668cb36815664bdaba6b9
3f09354af3ed63420f85ec33013b39ecb7b0df0822d57d11fcbb9ec6fb09e614,0.0052504767663776875,,cc00c2ba9c5846754ae81fbd6a1b7ae9b46c40a63f88da0a642caba8d8f5401b,,0.7371003031730652,178.70541381835938,iteration,15008dfb7c8a07122e318b6351ab830cdb67ffd8dd2f86bb4a48950286c682d1,1920,0006.jpg,499,0.1355438083410263,0.003562660189345479,d130910624ff3a045dfa0a4f89616e3a47e324e41325651bf26507f49207956b,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,043763f5a248151f4ea84f692082ba5e3326e32b70d89e985b0f50afb1d36a5a,0.3891074061393738,0.3332720696926117,,7871.09765625,2cf31f0b415ed9df58dc4fb597ce0d9ab3bcbb0febd34317e1e9e2e68b3dc4b0,2,4ca4eb75c1caca930d1ddd363ebb927df53fed63bb0d7d9cc0d727db2ec58fb2,A2_clean_direct_frozen_repeat,b0ea7366871c49a05c9be767f67fe689b5df2fdc3c29c49af39984f3c91fb1dc,0.10754053294658661,0.44510728120803833,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,b4bf90641c062ad2af78fb1cb2553424f839aa8035a257e1a6dd12e958bb1383,0.2646682560443878,False,1917,069ea7f99d7bcc4e92e0fe9066631cbd206b004a121bb0e901bb2009cdbfc02d
782d1648511bda513a621225aed13ea7616b580a03ba09bf5abc848ff97d6859,0.0052510816603899,,ead42446ee470b8f53ba4d2d7963fd4e3a31d955be5e7c9bec7e47dfba4d1e2a,,0.7291918396949768,172.7467498779297,iteration,14a3bf9c229c07da840e8851a6af7b6bdfa150accdc6534a13e2a1d97d516725,1920,0010.jpg,500,0.14338259398937225,0.003571171313524246,4d2ce0e4adf8a8b85e06c9ab15a9ff1c42c1993dd32a584af5b0158ad3743e61,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,2d0d0836c1962e7dc7b29cd40a297c705859f0c8d9711712830bd50854a5271e,0.38933828473091125,0.3333914577960968,,7871.09765625,4ad1b2cdf6ab3d0ea31862f7ba0f871f44ff527b1788848bee7e09e676a442a0,4,00e61238db2efd1937ebb007f1b34536649e6955a2764eef097e5eb037eeba90,A2_clean_direct_frozen_repeat,1c96761cc21caf0e8d801c7a03d501b797ea72637c1dd6eb5a0e684e03b22f5f,0.10757116228342056,0.44563671946525574,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,4efc2fccf265464927cf3d3e75fbc71dff0995447336abec08c7ab2fbc811ae1,0.26936671137809753,False,1859,dcf5f47f2a34cb4fb9b57e044ed80d002d14c3b9655cce2ace995fe21c95be6e
1e28ee45562f740607507b7390a7e185a3c534da25b996263808d29a84a4ee2c,0.005253592040389776,,190da544a11a270f20eb42a9d9916e5a0ca00640f103c11cb259a2d2cc3a95e3,,0.706920862197876,172.1662139892578,iteration,40bc2808c415b73e35d0da8988f84170b2b9c266a04678cd6190db41bcf4b057,1920,0011.jpg,501,0.13958315551280975,0.003487219801172614,1eebd2141101eb8b7acfd9c15caa37c7d0d878af03649ec5bdb9c553f73d9d4a,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,cbe6edde86c8d612d2ef4710d3f5e9b471491ae9994ac8cce5ddfe4805cb1526,0.3897206783294678,0.3335118889808655,,7871.09765625,cf963952d0e53ba14a4366e40eb8c77a69548e5f3ed5d35da264f735550a8d8e,4,70b5e1f5211224d060b3ed508c01ae7cac22060037afe702330d24c287c9241a,A2_clean_direct_frozen_repeat,f8b7b6047a29b86344f0e520559ea3c3b052d9b733c6b9e1db9199c39c6740f9,0.10760755091905594,0.4461290240287781,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,09bb143c942bdc75b9b8d714e6934dbcd2d65b8ec215ac5f48486d4c412c39c2,0.26179149746894836,False,1855,42f013f48dcc2a31830d8c6e972078d25753d160ab070b44c2e10e1b6bf3145a
9f184b07f001d7bf9f7fb901b15f173f8a40dc86b2863ec68547fcc31a261873,0.009158406406641006,,a690bdb01204e906280dca6a1395566d340c006b512946a57b6d2beb1a804ff2,iter=600:before=1920:after=2384;iter=700:before=2384:after=3151;iter=800:before=3151:after=4164;iter=900:before=4164:after=5317;iter=1000:before=5317:after=6752,0.5825662016868591,173.3269805908203,iteration,fc7b3f781ce99c1322c4cbdf0e27bb2a4f5c17393643bf92fef135b0cee89f72,6752,0014.jpg,1000,0.11499623954296112,0.0030478104017674923,882a745dec8c831aeb8c1706fcb52def27fc7faddb54f9dc09cc22112c49dcfa,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,76229d37cd22e67de3d833d8d6c6a319f617b0f02a3c65403d7c19e8adcd4cad,0.634831428527832,0.3655816316604614,,7900.140625,41a5b13dfd6722e92348f9b3b6a2ed81444d7301fdc40d1df1361f2fb05cc9bb,1,a5b0374b8c8aa4744d76408f215964fb20ea6f100d5ac1c7a9c30f19d3f3a4b8,A2_clean_direct_frozen_repeat,3c40ef47d63ea171588fe627f10881667c6d70c4922798d6bfb71f685a42c824,0.07441184669733047,0.2539120018482208,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,97afffc249c30b5f4982ad7488810ecd1a4c77d38f786b3d9a5d921d21ab7fbc,0.2207164466381073,False,5123,078d03c6bbd4e1dfee0e3376301cc0ecb62552868487b7b3e4414d9f24dd8083
f004ac99107a638f438ce9479cbed0c92820ad0087e6eb09d98c011de9a32304,,6.202324533462525,83232eea52a6e65fd7807561c864e32b614ee3d42c4e2201a7448ffc9fd284eb,,,,initialization,c4c61d8b474c7a15cb0b0c38310d3967de3dbe68e995d9eca1750bfe52ac50af,1920,,0,,,77d9e1e996bff0690a12ad1adbe214ad5ec0063843b29d08a5a9a3593bd6aaba,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,9a8e0ae0a6cc9899ffde5433c0f7216867d3d4d44b1c2bfa9164ee7070617cb4,0.10000000894069672,0.0,"[{""lr"": 0.000992371925354004, ""name"": ""xyz"", ""numel"": 5760}, {""lr"": 0.000125, ""name"": ""f_intr"", ""numel"": 92160}, {""lr"": 0.05, ""name"": ""opacity"", ""numel"": 1920}, {""lr"": 0.005, ""name"": ""scaling"", ""numel"": 5760}, {""lr"": 0.001, ""name"": ""rotation"", ""numel"": 7680}, {""lr"": 0.002, ""name"": ""map_generator"", ""numel"": 15784881}, {""lr"": 1.0, ""name"": ""box_coord"", ""numel"": 11520}, {""lr"": 0.0005, ""name"": ""color_net"", ""numel"": 54195}]",322.3525390625,46f264538534643a886ab78f16bc37e702ec6d58f1c40cc2c2c5607abc7b3900,,d4b244d3af659ca93bd9d7062a1ca3ac06be11ce0098e962a89c92bd8f640146,B_clean_adapter_frozen,f179155d1a43ce6639bbfebb7f1dbc796e59fd7920f5406cea31fa306e8295a0,0.0971197709441185,0.31455478072166443,6.202324533462525,5b565c1067963f2a291ef92fb8f406ac3bf14f8d59a786ab6442ed6c3eb94868,1c1875e8894f58a11060f723836293d90c7a784384709149d4a34c00cacf8423,,,,179b9a8a6f955c7f5e30f109c870547b23f74c44a524c11f1dde1dbd253b11ff
f004ac99107a638f438ce9479cbed0c92820ad0087e6eb09d98c011de9a32304,0.0,,83232eea52a6e65fd7807561c864e32b614ee3d42c4e2201a7448ffc9fd284eb,,1.0848345756530762,536.1766357421875,iteration,c4c61d8b474c7a15cb0b0c38310d3967de3dbe68e995d9eca1750bfe52ac50af,1920,0008.jpg,1,0.49131307005882263,0.004113636910915375,c7a9c7a60a8d272374c526a468fd35f139d3d367fe327b2b8727d6c459589f13,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,9a8e0ae0a6cc9899ffde5433c0f7216867d3d4d44b1c2bfa9164ee7070617cb4,0.10000000894069672,0.0,,7710.9775390625,1e0f3cff0f8d7eb273b006fb899c120c943cab5343db1b44c1eb403bb1df0ece,6,d4b244d3af659ca93bd9d7062a1ca3ac06be11ce0098e962a89c92bd8f640146,B_clean_adapter_frozen,f179155d1a43ce6639bbfebb7f1dbc796e59fd7920f5406cea31fa306e8295a0,0.0971197709441185,0.31455478072166443,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,685752ce86f5d0e7ecf0b4053dc853e4037866e5f933b79de77d90eb5f39f0eb,0.614130973815918,True,1875,179b9a8a6f955c7f5e30f109c870547b23f74c44a524c11f1dde1dbd253b11ff
441c04a1ebd1fefd40faa9b15053132106131e5e2e9024dfbe01e1283fabf8d8,0.002703579608350992,,7906f41adb272b2bdf444f6bf927b577cef66fac5f31b9042f56f0591cf9991f,,0.8596653938293457,169.76998901367188,iteration,bbdd9f8c6d156ad2a930b470597c21e8ccbfcf67d591b89137a3299ae9adf5aa,1920,0011.jpg,10,0.35154640674591064,0.004084527492523193,c1f537706b75dfd534dac1b59d62cbfb631a2897e175ffcdaa1d5349b8ee9bbe,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,660e2b9c177bf59f4bae524be29d0f2caec81dc1643baf1bb70585704cf66af4,0.10121843218803406,0.024661097675561905,,7867.2578125,5654faed2b1c80788e7ade49d9d10bd028a2f981a430ee4ce9aa2a8c276745e6,2,7bef651646ac4a287dfa9796997e0789c044868b6c9f067feb256dc0f02b3750,B_clean_adapter_frozen,335b004e905981b38ce806efa800f06a439ded1f80c82ffaacd03252145ee624,0.09694942831993103,0.31675985455513,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,ecdf26ce41079d86dd0612d8efedcf2593e17aadd43930eab75f4b3fc6edb2a8,0.4599583148956299,False,1855,7a0abff9fe49cd396a3aeef4bf05f0f6b0d7452d4e9c028310aa7b99eeff002e
b965659797e1861e4c9cb6c4e5d02cb909764a7eca39a4cd4fd1deab3b90aadc,0.003842149628326297,,cabc6d3eb42d86d9bf057aa0b4c0d3b7b1922a2a8c6f1199204d5b8447c3217f,,0.7556040287017822,171.60394287109375,iteration,7de500e1a1c809276beca19e30afed48fd6f33a974fc83573cabac2f83471fe0,1920,0008.jpg,100,0.1727048009634018,0.003702703397721052,812005798d57fc96f8b762275ab5d91fcf0e47c5036a7a4ef723869e673ebf4d,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,a011b4a8698b0c4bc9f6361b46532b8fae8474858e6b67b5b34bfdcca8686bc0,0.22223928570747375,0.17925015091896057,,7868.53125,af875e1ca32f64e9dcf88946a8df05f60feaca5d36eecf0d43da75cae238cbe4,3,642f9ea64deb199a74838d7c965a99c98278e0c1d0e5d4ee0264514f49ada6b7,B_clean_adapter_frozen,759f47c18594625ff0d580ded4c9fa9d7cf19b1224821028f7c5c3a8d7f67111,0.09918581694364548,0.3303402364253998,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,3078cce7f970ee7b2931ba81b777116e5b71b126aba0368d3e1fa0ad59a348ff,0.296829491853714,False,1875,64928b37680ca088cebb0a42b7633ee388debf832a58e4d1c419cdcde07c1047
96095dd899db9610de69a33739e119fad498226115f7d9113db8c34eb2d42f42,0.005180156324058771,,d1cb702052f0b9331b0d031cfd50b26374dab79a774d4eb02ec6bb332ca95d4f,,0.7375169992446899,175.0972137451172,iteration,befded3667082ad7c6e7dd4833746246321488a58d46b380d8faf288954ac42c,1920,0006.jpg,499,0.13270160555839539,0.0036170664243400097,a5591fa8a57c86e44b9e88507f68733da2d616ebdb46799770c87dd39e92abcd,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,56d866594d5f98ffbb00767913ae76feef47fbd7ff9962cbc73774a8cc7e19b8,0.4002872109413147,0.3402351140975952,,7871.453125,2cf31f0b415ed9df58dc4fb597ce0d9ab3bcbb0febd34317e1e9e2e68b3dc4b0,2,563c05f98ddb140f90f53b0b58cb6ded03fb6cdf525abf66eebac20afe7048a9,B_clean_adapter_frozen,60d8147e24e16f54501d7787def78854c76c6d71636fa420a16c352dc8f5171b,0.10728614032268524,0.41627758741378784,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,b4bf90641c062ad2af78fb1cb2553424f839aa8035a257e1a6dd12e958bb1383,0.26246193051338196,False,1916,739a4e78d6bfcf0f0d106adfc36884743bf33b7c98bf133e80ad76dcf2507a30
f28d905411335715f6b436ac85efbe04b5830f9590381a7c8088e73008f7acc5,0.00518075842410326,,c3b4ff8da1fbc8841a6022d5b4afa4fee4892780a62826c2a4bd0116a2264d9b,,0.7266005277633667,172.63308715820312,iteration,710b5923fd77589f4da96638c5c74c088cc67c3ec9b46d620ac3280ec9e56305,1920,0010.jpg,500,0.14259247481822968,0.0035792547278106213,ed515bad7a426a755fc4c90a59648f3c34c2d158ebedab5c6b99cc136312e15e,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,f07229ed736634208bbf6b5044f8ef8273fffe2d15517621da6512e1d33bbbaf,0.4004194140434265,0.34035995602607727,,7871.453125,4ad1b2cdf6ab3d0ea31862f7ba0f871f44ff527b1788848bee7e09e676a442a0,4,da59f97d838239df1e14cd9a2eca1041e250d243cfeeebebd1e35d9170b7ec4b,B_clean_adapter_frozen,cfab881827d3a3f553f0aaf0bd284dbd7a64f6873609cff41f3aa32adcd93f3b,0.10731232166290283,0.4168989658355713,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,4efc2fccf265464927cf3d3e75fbc71dff0995447336abec08c7ab2fbc811ae1,0.2681540846824646,False,1860,c0388ed5a03a806fabb438fe7fe4909146f55b6bd12220f2841f1c7381fae4a2
31887b1e8652f1ac01e5b45a762dc2ed2b9a8a234e3dda60299f6ddbb420f97b,0.005181049462407827,,b78460ee6b7d9b7f9ca7e687ead90402878a81b1f188e66fd648aa1208ddca83,,0.7072505950927734,173.82313537597656,iteration,ed1c26c25b89f0c20c78737afe420b2545c3018166b3c107db2b5d7819fadb3e,1920,0011.jpg,501,0.143183633685112,0.0035040860529989004,66f482862fca9e5cf3edbfe90f9ea8756f766ed1c533b63baba3ab2285e0016c,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,475fbcda604d94e4e6290a70a95f4c2795f9e047bb13638b51d6771ea108eec0,0.40053844451904297,0.3404344618320465,,7871.453125,cf963952d0e53ba14a4366e40eb8c77a69548e5f3ed5d35da264f735550a8d8e,4,9fa55b717cc259ec4b9103b6d0432a5cdf3a72ee7cb831deec5112e88844fc29,B_clean_adapter_frozen,5f70ee7eeb6c96a9f83d3ce1a928d202109cc613eb2a1cb0e34623ffea235451,0.10733640938997269,0.4174513518810272,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,09bb143c942bdc75b9b8d714e6934dbcd2d65b8ec215ac5f48486d4c412c39c2,0.26468217372894287,False,1855,3924befbfe6c2ae7c99ea7f6b58daba007c6dcf58b31db77fa199d62738c88d5
a3c7ab6d984cede2255e834d60e52c4de611bc2dc6d99ea4c4ea45726ccf475d,0.010067648254334927,,ff5997246c608d78010fb346edd318321cbcad76d3c27bbfecbfc026c654eedf,iter=600:before=1920:after=2390;iter=700:before=2390:after=3163;iter=800:before=3163:after=4167;iter=900:before=4167:after=5416;iter=1000:before=5416:after=6948,0.5841046571731567,171.08265686035156,iteration,142deb3c69f40f87511dfec1cea60f4650b7d4d6f0ca5a0bcfeaeb8bed8388eb,6948,0014.jpg,1000,0.11925076693296432,0.0030749794095754623,13837da71017fd57421ae5827615f9dd897b3ecfd91be7bc052541c4a488c67c,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,1ab0e7c0bfe2bef98d2ec4ca25344d09c7413d0437298ae20bfe3101ba9d4fec,0.6267130970954895,0.36233800649642944,,7896.87841796875,41a5b13dfd6722e92348f9b3b6a2ed81444d7301fdc40d1df1361f2fb05cc9bb,1,44513e2beb9df84d27f8c9c17cfd7567f3ca21a401ae2c7d6a617a60c0311708,B_clean_adapter_frozen,fb689b09e62bb5baf815ef40ba363ebb7c98abc98d2baa68341ab5ab621b7c65,0.0690777450799942,0.24153338372707367,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,97afffc249c30b5f4982ad7488810ecd1a4c77d38f786b3d9a5d921d21ab7fbc,0.22536416351795197,False,5222,e5814227df42e2152148eb4b768707d7c7d37e2ddd1f5ab21e2187dc8e8143c1
f004ac99107a638f438ce9479cbed0c92820ad0087e6eb09d98c011de9a32304,,6.202324533462525,83232eea52a6e65fd7807561c864e32b614ee3d42c4e2201a7448ffc9fd284eb,,,,initialization,c4c61d8b474c7a15cb0b0c38310d3967de3dbe68e995d9eca1750bfe52ac50af,1920,,0,,,77d9e1e996bff0690a12ad1adbe214ad5ec0063843b29d08a5a9a3593bd6aaba,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,9a8e0ae0a6cc9899ffde5433c0f7216867d3d4d44b1c2bfa9164ee7070617cb4,0.10000000894069672,0.0,"[{""lr"": 0.000992371925354004, ""name"": ""xyz"", ""numel"": 5760}, {""lr"": 0.000125, ""name"": ""f_intr"", ""numel"": 92160}, {""lr"": 0.05, ""name"": ""opacity"", ""numel"": 1920}, {""lr"": 0.005, ""name"": ""scaling"", ""numel"": 5760}, {""lr"": 0.001, ""name"": ""rotation"", ""numel"": 7680}, {""lr"": 0.002, ""name"": ""map_generator"", ""numel"": 15784881}, {""lr"": 1.0, ""name"": ""box_coord"", ""numel"": 11520}, {""lr"": 0.0005, ""name"": ""color_net"", ""numel"": 54195}]",322.3525390625,46f264538534643a886ab78f16bc37e702ec6d58f1c40cc2c2c5607abc7b3900,,d4b244d3af659ca93bd9d7062a1ca3ac06be11ce0098e962a89c92bd8f640146,C_clean_adapter_legacy_tsv,f179155d1a43ce6639bbfebb7f1dbc796e59fd7920f5406cea31fa306e8295a0,0.0971197709441185,0.31455478072166443,6.202324533462525,5b565c1067963f2a291ef92fb8f406ac3bf14f8d59a786ab6442ed6c3eb94868,1c1875e8894f58a11060f723836293d90c7a784384709149d4a34c00cacf8423,,,,179b9a8a6f955c7f5e30f109c870547b23f74c44a524c11f1dde1dbd253b11ff
f004ac99107a638f438ce9479cbed0c92820ad0087e6eb09d98c011de9a32304,0.0,,83232eea52a6e65fd7807561c864e32b614ee3d42c4e2201a7448ffc9fd284eb,,1.0848345756530762,538.3598022460938,iteration,c4c61d8b474c7a15cb0b0c38310d3967de3dbe68e995d9eca1750bfe52ac50af,1920,0008.jpg,1,0.49131307005882263,0.004113636910915375,c7a9c7a60a8d272374c526a468fd35f139d3d367fe327b2b8727d6c459589f13,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,9a8e0ae0a6cc9899ffde5433c0f7216867d3d4d44b1c2bfa9164ee7070617cb4,0.10000000894069672,0.0,,7710.9775390625,1e0f3cff0f8d7eb273b006fb899c120c943cab5343db1b44c1eb403bb1df0ece,6,d4b244d3af659ca93bd9d7062a1ca3ac06be11ce0098e962a89c92bd8f640146,C_clean_adapter_legacy_tsv,f179155d1a43ce6639bbfebb7f1dbc796e59fd7920f5406cea31fa306e8295a0,0.0971197709441185,0.31455478072166443,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,685752ce86f5d0e7ecf0b4053dc853e4037866e5f933b79de77d90eb5f39f0eb,0.614130973815918,True,1875,179b9a8a6f955c7f5e30f109c870547b23f74c44a524c11f1dde1dbd253b11ff
aa195569454f5fa2263534c12e701d943b917632d51b2ded0b4bf4b5f9c67e2c,0.002700251992791891,,6ebde9c588cb58d092541c6dde6238228c6eaacadef3ed789149fb3e9f8129ff,,0.8615400791168213,169.2876739501953,iteration,1b6c1fad4c68f08f63c8c6cc25ed6cf6d905b214f18a95844537ee66e153c60a,1920,0011.jpg,10,0.3516809046268463,0.004096652381122112,06b4f616dfba3fd55dd20209f2f1e56c41e1a089f73ffc67450fe6afbbb23216,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,ddf194da73e517432d9a959a0cedd8d3c893c56ade9b66bc3e2bc57189200171,0.10126996040344238,0.024705957621335983,,7867.2587890625,5654faed2b1c80788e7ade49d9d10bd028a2f981a430ee4ce9aa2a8c276745e6,2,80df11c628a8f4be2a37cacd09857fceb1c6bf981831f6c54ed029178a8df9d7,C_clean_adapter_legacy_tsv,1c317f28a2535ef003ee62df766e8492458642bc0885259eaab176078c596d64,0.09695087373256683,0.31671831011772156,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,ecdf26ce41079d86dd0612d8efedcf2593e17aadd43930eab75f4b3fc6edb2a8,0.4604496359825134,False,1855,703018d072daded3a7eb89ba75259f774d33b170c2f0aa25c25f1edbf478af8d
b6a22fa80b1d421042cd3b86afd94c01359e1e13cae0c49f2c1a1997e3c506f5,0.0038516174536198378,,43d849a8fd82009ac36e53126e2f3d9f65e159138b5050bbb03df3fffa7ffe53,,0.7550152540206909,172.15606689453125,iteration,7f87f021276b8ec981842f03bebfda48081692ff59982ba612068f644172f62d,1920,0008.jpg,100,0.17099885642528534,0.0037427155766636133,42672bc42b6979e368f5dd6b18d6145f01f0a0fac207b0870ba8fefba099d3e1,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,1dfdbb3ab21910bb26df422a68007af92ebc15794bd56b3639830c0f5b3aee15,0.223861962556839,0.17919422686100006,,7868.70751953125,af875e1ca32f64e9dcf88946a8df05f60feaca5d36eecf0d43da75cae238cbe4,3,7d5354ed51494b101adbffe8fce4a1e294a444deb1f2170cd204bd7dc2964a7a,C_clean_adapter_legacy_tsv,f8bf90ea7c3458292ac82af65ca596e4bc2db098a39049b487a75483e63b7bbd,0.0990908220410347,0.3292600214481354,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,3078cce7f970ee7b2931ba81b777116e5b71b126aba0368d3e1fa0ad59a348ff,0.29539647698402405,False,1874,e1e2efced86ec747f480662f8afa3dea6bd40379ca9a8481e828271cd10f4162
d7f24550438cf3c87c8ef06ad979252a778299beb997930086a61071756944db,0.005396450404077768,,e4cc064e026ec4a39209762addb070e1ed6ef9c9b13ea951e13aa4ec8df0309e,,0.7376797199249268,173.9438018798828,iteration,113e7b1bc25c8b533a683f05b124b6de8dc18508457d29a6730a5ec83f5d6f96,1920,0006.jpg,499,0.13871391117572784,0.003525569336488843,f541581e63b91768691408adc67e1f3e7aa9c900a17431b073ddefcff73e0e9a,adce276c25e97ea16273335fce72f626fac07c5c37b3d517bfc1714631544280,dfdedf3bc11885fe22f9ae6a6a23824ac01b55c821eb60e90c03bdc5e3cc721c,0.3870297372341156,0.3296099901199341,,7871.19775390625,2cf31f0b415ed9df58dc4fb597ce0d9ab3bcbb0febd34317e1e9e2e68b3dc4b0,2,0414cca9ed6c36f74f5128580df341e3a19579cc6d04c98f062bfd4604a36b23,C_clean_adapter_legacy_tsv,5bb8f46b51c53741d00739867574d1804c5c31cbebb94e57ce79b7970a456a86,0.10783538222312927,0.430001825094223,,650a35ba8e52d9cef8759daffa5c553d550aa0c927d22f831f014c9b5bdb8b3c,b4bf90641c062ad2af78fb1cb2553424f839aa8035a257e1a6dd12e958bb1383,0.26742908358573914,False,1917,592f55b52365de0e31cc0003cc2297436cfcd4a4806cb82496b9a4237a8281da
